Config,Organization,RAM,CPU,Source IP,Duration_Seconds,Num_Commands
bank_high_low,bank,high,low,188.151.23.144,1.592,0
bank_high_low,bank,high,low,45.22.194.33,3.136,0
bank_high_low,bank,high,low,220.122.212.135,26.023,4
bank_high_low,bank,high,low,168.220.248.51,2.602,0
bank_high_low,bank,high,low,139.19.117.197,9.998,0
bank_high_low,bank,high,low,219.159.57.4,66.682,0
bank_high_low,bank,high,low,89.168.112.55,1.499,0
bank_high_low,bank,high,low,5.101.0.66,0.401,0
bank_high_low,bank,high,low,94.141.69.156,5.498,0
bank_high_low,bank,high,low,114.255.134.165,65.181,0
bank_high_low,bank,high,low,113.11.34.221,4.116,0
bank_high_low,bank,high,low,95.85.112.170,63.192,0
bank_high_low,bank,high,low,221.159.36.39,2.322,0
bank_high_low,bank,high,low,139.19.117.197,9.996,0
bank_high_low,bank,high,low,170.64.145.148,2.97,1
bank_high_low,bank,high,low,170.64.145.148,2.958,1
bank_high_low,bank,high,low,121.202.152.253,64.112,0
bank_high_low,bank,high,low,170.64.145.148,2.934,1
bank_high_low,bank,high,low,170.64.145.148,3.385,1
bank_high_low,bank,high,low,170.64.145.148,3.442,1
bank_high_low,bank,high,low,175.119.20.149,3.517,0
bank_high_low,bank,high,low,81.209.169.77,4.44,0
bank_high_low,bank,high,low,85.192.56.68,2.026,0
bank_high_low,bank,high,low,89.207.218.10,2.193,0
bank_high_low,bank,high,low,65.20.214.192,1.974,0
bank_high_low,bank,high,low,157.245.39.100,1.543,1
bank_high_low,bank,high,low,166.148.0.56,62.429,0
bank_high_low,bank,high,low,66.240.192.85,0.065,0
bank_high_low,bank,high,low,185.51.112.53,63.365,0
bank_high_low,bank,high,low,139.19.117.197,9.995,0
bank_high_low,bank,high,low,200.138.196.194,4.022,0
bank_high_low,bank,high,low,93.41.142.221,62.732,0
bank_high_low,bank,high,low,124.136.29.20,63.915,0
bank_high_low,bank,high,low,103.238.234.214,3.189,0
bank_high_low,bank,high,low,92.255.85.107,5.513,0
bank_high_low,bank,high,low,121.202.195.103,4.158,0
bank_high_low,bank,high,low,118.125.65.58,60.03,0
bank_high_low,bank,high,low,223.75.218.224,4.966,0
bank_high_low,bank,high,low,122.30.93.170,4.536,0
bank_high_low,bank,high,low,200.222.90.178,63.1,0
bank_high_low,bank,high,low,103.210.29.206,63.828,0
bank_high_low,bank,high,low,180.97.90.143,4.029,0
bank_high_low,bank,high,low,218.92.0.211,7.95,0
bank_high_low,bank,high,low,85.192.56.68,2.418,0
bank_high_low,bank,high,low,61.153.208.38,70.072,0
bank_high_low,bank,high,low,58.244.248.122,68.759,0
bank_high_low,bank,high,low,85.192.56.68,2.532,0
bank_high_low,bank,high,low,106.75.215.214,18.431,0
bank_high_low,bank,high,low,209.38.100.151,63.898,0
bank_high_low,bank,high,low,218.92.0.212,8.133,0
bank_high_low,bank,high,low,211.247.127.250,64.856,0
bank_high_low,bank,high,low,92.255.85.107,2.086,0
bank_high_low,bank,high,low,124.167.20.80,66.202,0
bank_high_low,bank,high,low,62.201.212.54,2.802,0
bank_high_low,bank,high,low,218.92.0.209,9.141,0
bank_high_low,bank,high,low,121.202.206.202,64.063,0
bank_high_low,bank,high,low,60.56.140.252,64.485,0
bank_high_low,bank,high,low,87.120.113.231,1.911,0
bank_high_low,bank,high,low,218.92.0.211,8.802,0
bank_high_low,bank,high,low,112.120.113.246,4.925,0
bank_high_low,bank,high,low,110.39.9.122,7.251,0
bank_high_low,bank,high,low,118.41.204.48,65.849,0
bank_high_low,bank,high,low,103.133.105.36,2.936,0
bank_high_low,bank,high,low,218.92.0.206,8.516,0
bank_high_low,bank,high,low,61.85.12.142,64.142,0
bank_high_low,bank,high,low,74.208.177.56,1.963,0
bank_high_low,bank,high,low,46.151.242.210,2.16,0
bank_high_low,bank,high,low,190.230.71.151,64.065,0
bank_high_low,bank,high,low,218.92.0.252,7.964,0
bank_high_low,bank,high,low,218.92.0.201,8.278,0
bank_high_low,bank,high,low,85.192.56.68,2.996,0
bank_high_low,bank,high,low,221.209.48.203,65.157,0
bank_high_low,bank,high,low,176.37.89.249,2.163,0
bank_high_low,bank,high,low,200.195.67.82,3.721,0
bank_high_low,bank,high,low,188.166.179.34,4.574,0
bank_high_low,bank,high,low,222.68.155.105,63.758,0
bank_high_low,bank,high,low,136.62.157.142,9.333,0
bank_high_low,bank,high,low,36.110.161.134,63.874,0
bank_high_low,bank,high,low,92.255.85.107,2.063,0
bank_high_low,bank,high,low,14.88.228.202,5.816,0
bank_high_low,bank,high,low,116.110.0.180,306.171,0
bank_high_low,bank,high,low,190.52.227.75,2.31,0
bank_high_low,bank,high,low,76.72.14.152,63.196,0
bank_high_low,bank,high,low,194.191.24.22,1.905,0
bank_high_low,bank,high,low,46.19.143.66,1.214,0
bank_high_low,bank,high,low,196.28.226.66,64.02,0
bank_high_low,bank,high,low,222.186.12.204,3.662,0
bank_high_low,bank,high,low,218.92.0.207,12.214,0
bank_high_low,bank,high,low,85.24.208.234,1.788,0
bank_high_low,bank,high,low,218.92.0.213,9.602,0
bank_high_low,bank,high,low,218.92.0.252,9.406,0
bank_high_low,bank,high,low,218.92.0.213,12.933,0
bank_high_low,bank,high,low,14.194.219.194,4.056,0
bank_high_low,bank,high,low,218.92.0.211,8.31,0
bank_high_low,bank,high,low,218.92.0.205,9.777,0
bank_high_low,bank,high,low,191.5.98.222,3.464,0
bank_high_low,bank,high,low,65.20.139.136,2.69,0
bank_high_low,bank,high,low,88.24.42.217,2.059,0
bank_high_low,bank,high,low,103.146.223.115,4.247,0
bank_high_low,bank,high,low,24.50.230.82,2.54,0
bank_high_low,bank,high,low,18.136.85.9,3.705,0
bank_high_low,bank,high,low,61.153.208.38,8.358,0
bank_high_low,bank,high,low,93.42.222.164,2.51,0
bank_high_low,bank,high,low,218.21.243.58,4.635,0
bank_high_low,bank,high,low,183.251.230.175,5.916,0
bank_high_low,bank,high,low,65.20.161.35,2.627,0
bank_high_low,bank,high,low,65.20.204.34,2.872,0
bank_high_low,bank,high,low,92.255.85.253,2.112,0
bank_high_low,bank,high,low,45.71.68.74,4.004,0
bank_high_low,bank,high,low,143.137.99.162,4.896,0
bank_high_low,bank,high,low,98.10.121.246,1.376,0
bank_high_low,bank,high,low,200.61.12.107,5.154,0
bank_high_low,bank,high,low,37.57.69.227,1.776,0
bank_high_low,bank,high,low,121.168.164.245,4.917,0
bank_high_low,bank,high,low,140.246.97.188,4.692,0
bank_high_low,bank,high,low,85.192.56.68,2.928,0
bank_high_low,bank,high,low,103.157.115.186,5.625,0
bank_high_low,bank,high,low,72.134.3.252,2.177,0
bank_high_low,bank,high,low,207.188.157.230,4.925,0
bank_high_low,bank,high,low,223.75.127.190,4.537,0
bank_high_low,bank,high,low,72.76.194.159,1.678,0
bank_high_low,bank,high,low,103.145.27.1,14.69,0
bank_high_low,bank,high,low,64.23.152.79,10.001,0
bank_high_low,bank,high,low,105.73.203.142,2.53,0
bank_high_low,bank,high,low,103.156.90.66,181.785,0
bank_high_low,bank,high,low,119.240.186.199,4.048,0
bank_high_low,bank,high,low,112.29.87.109,4.418,0
bank_high_low,bank,high,low,92.255.85.107,2.025,0
bank_high_low,bank,high,low,186.91.113.106,1.841,0
bank_high_low,bank,high,low,92.255.85.188,11.895,0
bank_high_low,bank,high,low,198.235.24.183,2.008,0
bank_high_low,bank,high,low,175.116.85.202,3.607,0
bank_high_low,bank,high,low,92.255.85.107,2.173,0
bank_high_low,bank,high,low,111.23.117.97,4.097,0
bank_high_low,bank,high,low,129.2.19.33,4.712,6
bank_high_low,bank,high,low,141.98.10.82,16.731,1
bank_high_low,bank,high,low,222.240.148.170,4.946,0
bank_high_low,bank,high,low,141.98.10.82,17.601,1
bank_high_low,bank,high,low,156.238.98.235,2.703,0
bank_high_low,bank,high,low,81.16.170.117,10.351,0
bank_high_low,bank,high,low,176.168.6.145,1.438,0
bank_high_low,bank,high,low,24.187.253.67,9.163,0
bank_high_low,bank,high,low,160.30.137.219,2.033,0
bank_high_low,bank,high,low,65.20.141.169,3.988,0
bank_high_low,bank,high,low,58.216.66.247,27.547,0
bank_high_low,bank,high,low,221.11.33.116,15.704,0
bank_high_low,bank,high,low,223.113.91.98,8.443,0
bank_high_low,bank,high,low,61.184.119.61,5.799,0
bank_high_low,bank,high,low,124.221.224.125,3.565,0
bank_high_low,bank,high,low,209.38.84.125,3.341,1
bank_high_low,bank,high,low,209.38.84.125,3.253,1
bank_high_low,bank,high,low,209.38.84.125,2.644,1
bank_high_low,bank,high,low,209.38.84.125,3.24,1
bank_high_low,bank,high,low,218.92.0.206,7.959,0
bank_high_low,bank,high,low,218.92.0.201,7.909,0
bank_high_low,bank,high,low,218.92.0.209,11.156,0
bank_high_low,bank,high,low,218.92.0.252,8.887,0
bank_high_low,bank,high,low,218.92.0.211,10.729,0
bank_high_low,bank,high,low,119.93.87.71,4.083,0
bank_high_low,bank,high,low,218.92.0.210,9.08,0
bank_high_low,bank,high,low,218.92.0.211,11.415,0
bank_high_low,bank,high,low,151.244.56.24,2.069,0
bank_high_low,bank,high,low,218.92.0.208,8.871,0
bank_high_low,bank,high,low,112.60.84.211,7.773,0
bank_high_low,bank,high,low,116.110.16.123,171.635,0
bank_high_low,bank,high,low,116.110.16.123,26.926,0
bank_high_low,bank,high,low,116.110.16.123,165.216,0
bank_high_low,bank,high,low,218.92.0.203,8.525,0
bank_high_low,bank,high,low,218.92.0.208,8.466,0
bank_high_low,bank,high,low,5.42.98.198,2.205,0
bank_high_low,bank,high,low,119.240.186.149,4.108,0
bank_high_low,bank,high,low,82.137.244.185,2.828,0
bank_low_high,bank,low,high,83.222.191.62,5.494,0
bank_low_high,bank,low,high,206.189.26.130,1.538,1
bank_low_high,bank,low,high,206.189.26.130,1.596,1
bank_low_high,bank,low,high,92.255.85.107,1.85,0
bank_low_high,bank,low,high,206.189.26.130,1.522,1
bank_low_high,bank,low,high,206.189.26.130,1.44,1
bank_low_high,bank,low,high,206.189.26.130,1.459,1
bank_low_high,bank,low,high,206.189.26.130,1.538,1
bank_low_high,bank,low,high,206.189.26.130,1.789,1
bank_low_high,bank,low,high,8.222.148.219,5.66,0
bank_low_high,bank,low,high,178.128.161.219,1.34,1
bank_low_high,bank,low,high,178.128.161.219,0.921,0
bank_low_high,bank,low,high,178.128.161.219,1.318,1
bank_low_high,bank,low,high,178.128.161.219,1.397,1
bank_low_high,bank,low,high,103.127.196.172,3.687,1
bank_low_high,bank,low,high,103.127.196.172,3.55,1
bank_low_high,bank,low,high,103.127.196.172,3.521,1
bank_low_high,bank,low,high,112.173.117.101,2.193,0
bank_low_high,bank,low,high,92.255.85.107,2.129,0
bank_low_high,bank,low,high,103.127.196.172,3.528,1
bank_low_high,bank,low,high,85.192.56.68,1.937,0
bank_low_high,bank,low,high,206.189.26.130,1.478,1
bank_low_high,bank,low,high,206.189.26.130,1.504,1
bank_low_high,bank,low,high,206.189.26.130,1.473,1
bank_low_high,bank,low,high,45.148.10.117,1.455,1
bank_low_high,bank,low,high,45.84.89.3,0.54,0
bank_low_high,bank,low,high,45.148.10.117,1.578,1
bank_low_high,bank,low,high,45.148.10.117,1.42,1
bank_low_high,bank,low,high,152.32.149.178,0.235,0
bank_low_high,bank,low,high,103.78.0.161,2.389,0
bank_low_high,bank,low,high,206.189.26.130,1.444,1
bank_low_high,bank,low,high,206.189.26.130,1.498,1
bank_low_high,bank,low,high,206.189.26.130,1.505,1
bank_low_high,bank,low,high,206.189.26.130,1.614,1
bank_low_high,bank,low,high,8.222.253.249,6.974,0
bank_low_high,bank,low,high,206.189.26.130,1.525,1
bank_low_high,bank,low,high,206.189.26.130,1.521,1
bank_low_high,bank,low,high,206.189.26.130,1.527,1
bank_low_high,bank,low,high,206.189.26.130,1.462,1
bank_low_high,bank,low,high,206.189.26.130,1.635,1
bank_low_high,bank,low,high,206.189.26.130,1.653,1
bank_low_high,bank,low,high,206.189.26.130,1.775,1
bank_low_high,bank,low,high,206.189.26.130,1.493,1
bank_low_high,bank,low,high,206.189.26.130,1.535,1
bank_low_high,bank,low,high,206.189.26.130,1.465,1
bank_low_high,bank,low,high,206.189.26.130,2.059,1
bank_low_high,bank,low,high,47.236.127.1,4.122,0
bank_low_high,bank,low,high,112.168.27.14,7.037,0
bank_low_high,bank,low,high,170.64.205.91,3.112,1
bank_low_high,bank,low,high,170.64.205.91,3.022,1
bank_low_high,bank,low,high,170.64.213.15,3.059,1
bank_low_high,bank,low,high,206.189.26.130,1.594,1
bank_low_high,bank,low,high,71.6.232.25,7.996,0
bank_low_high,bank,low,high,195.178.110.112,1.429,1
bank_low_high,bank,low,high,195.178.110.112,1.414,1
bank_low_high,bank,low,high,206.189.26.130,1.461,1
bank_low_high,bank,low,high,195.178.110.112,1.494,1
bank_low_high,bank,low,high,195.178.110.112,1.47,1
bank_low_high,bank,low,high,206.189.26.130,1.582,1
bank_low_high,bank,low,high,206.189.26.130,1.485,1
bank_low_high,bank,low,high,206.189.26.130,1.476,1
bank_low_high,bank,low,high,206.189.26.130,1.468,1
bank_low_high,bank,low,high,206.189.26.130,1.457,1
bank_low_high,bank,low,high,47.237.129.22,2.706,0
bank_low_high,bank,low,high,206.189.26.130,1.593,1
bank_low_high,bank,low,high,8.222.238.168,61.985,0
bank_low_high,bank,low,high,101.37.15.239,1.116,0
bank_low_high,bank,low,high,182.43.11.153,1.593,0
bank_low_high,bank,low,high,206.189.26.130,1.428,1
bank_low_high,bank,low,high,206.189.26.130,1.495,1
bank_low_high,bank,low,high,206.189.26.130,1.428,1
bank_low_high,bank,low,high,206.189.26.130,1.453,1
bank_low_high,bank,low,high,92.255.85.253,137.881,0
bank_low_high,bank,low,high,45.6.188.43,0.959,0
bank_low_high,bank,low,high,162.142.125.222,15.04,0
bank_low_high,bank,low,high,141.98.10.82,1.981,0
bank_low_high,bank,low,high,141.98.10.82,14.392,1
bank_low_high,bank,low,high,141.98.10.82,13.616,1
bank_low_high,bank,low,high,141.98.10.82,11.149,1
bank_low_high,bank,low,high,141.98.10.82,13.662,1
bank_low_high,bank,low,high,92.255.85.253,1.31,0
bank_low_high,bank,low,high,141.98.10.82,12.643,1
bank_low_high,bank,low,high,141.98.10.82,12.426,1
bank_low_high,bank,low,high,141.98.10.82,12.798,1
bank_low_high,bank,low,high,92.255.85.253,2.501,0
bank_low_high,bank,low,high,141.98.10.82,21.195,1
bank_low_high,bank,low,high,45.148.10.117,1.442,1
bank_low_high,bank,low,high,45.148.10.117,1.428,1
bank_low_high,bank,low,high,195.178.110.6,11.904,0
bank_low_high,bank,low,high,195.178.110.6,9.492,0
bank_low_high,bank,low,high,195.178.110.6,11.306,0
bank_low_high,bank,low,high,195.178.110.6,10.706,0
bank_low_high,bank,low,high,195.178.110.6,18.904,1
bank_low_high,bank,low,high,195.178.110.6,12.7,1
bank_low_high,bank,low,high,195.178.110.6,23.791,1
bank_low_high,bank,low,high,195.178.110.6,1.267,0
bank_low_high,bank,low,high,195.178.110.6,9.079,1
bank_low_high,bank,low,high,195.178.110.6,13.387,1
bank_low_high,bank,low,high,195.178.110.6,14.076,1
bank_low_high,bank,low,high,195.178.110.6,17.999,1
bank_low_high,bank,low,high,195.178.110.6,15.68,1
bank_low_high,bank,low,high,195.178.110.6,12.563,1
bank_low_high,bank,low,high,221.159.36.39,2.105,0
bank_low_high,bank,low,high,219.154.235.176,4.578,0
bank_low_high,bank,low,high,92.255.85.107,2.294,0
bank_low_high,bank,low,high,45.148.10.117,1.435,1
bank_low_high,bank,low,high,170.64.166.211,2.865,1
bank_low_high,bank,low,high,170.64.166.211,2.359,0
bank_low_high,bank,low,high,170.64.166.211,3.377,1
bank_low_high,bank,low,high,170.64.166.211,3.235,1
bank_low_high,bank,low,high,121.204.142.7,87.29,0
bank_low_high,bank,low,high,92.255.85.107,1.884,0
bank_low_high,bank,low,high,92.255.85.107,1.87,0
bank_low_high,bank,low,high,92.255.85.188,3.388,0
bank_low_high,bank,low,high,92.255.85.107,1.57,0
bank_low_high,bank,low,high,92.255.85.107,1.923,0
bank_low_high,bank,low,high,141.98.10.198,1.255,0
bank_low_high,bank,low,high,170.64.164.67,3.383,1
bank_low_high,bank,low,high,170.64.164.67,3.043,1
bank_low_high,bank,low,high,103.156.90.66,265.759,0
bank_low_high,bank,low,high,128.14.231.154,0.516,0
bank_low_high,bank,low,high,180.214.239.164,13.021,0
bank_low_high,bank,low,high,121.182.72.121,3.17,0
bank_low_high,bank,low,high,104.131.57.154,1.149,1
bank_low_high,bank,low,high,167.71.130.224,0.985,0
bank_low_high,bank,low,high,104.131.57.154,1.235,1
bank_low_high,bank,low,high,104.131.57.154,0.594,1
bank_low_high,bank,low,high,104.131.57.154,0.594,1
bank_low_high,bank,low,high,92.255.85.253,2.225,0
bank_low_high,bank,low,high,45.148.10.117,1.452,1
bank_low_high,bank,low,high,87.120.117.228,1.463,12
bank_low_high,bank,low,high,116.110.117.203,8.47,0
bank_low_high,bank,low,high,116.110.117.203,4.895,0
bank_low_high,bank,low,high,116.110.117.203,71.418,0
bank_low_high,bank,low,high,116.110.116.189,38.11,0
bank_low_high,bank,low,high,116.110.116.189,9.322,0
bank_low_high,bank,low,high,116.110.116.189,91.27,0
bank_low_high,bank,low,high,116.110.116.189,4.265,0
bank_low_high,bank,low,high,116.110.116.189,3.591,0
bank_low_high,bank,low,high,116.110.116.189,66.299,0
bank_low_high,bank,low,high,116.110.116.189,132.798,0
bank_low_high,bank,low,high,116.110.116.189,61.254,0
bank_low_high,bank,low,high,116.110.116.189,7.502,0
bank_low_high,bank,low,high,116.110.116.189,3.921,0
bank_low_high,bank,low,high,116.110.116.189,22.076,0
bank_low_high,bank,low,high,170.64.237.144,3.271,1
bank_low_high,bank,low,high,170.64.237.144,3.256,1
bank_low_high,bank,low,high,180.225.208.138,18.026,0
bank_low_high,bank,low,high,163.5.187.220,2.18,0
bank_low_high,bank,low,high,92.255.85.188,3.395,0
bank_low_high,bank,low,high,92.255.85.188,3.384,0
bank_low_high,bank,low,high,103.156.90.66,49.163,0
bank_low_high,bank,low,high,194.169.175.38,3.377,0
bank_low_high,bank,low,high,195.178.110.113,1.455,1
bank_low_high,bank,low,high,47.237.6.119,2.914,0
bank_low_high,bank,low,high,195.178.110.113,0.991,0
bank_low_high,bank,low,high,178.128.229.153,0.267,0
bank_low_high,bank,low,high,92.255.85.107,1.909,0
bank_low_high,bank,low,high,194.50.16.94,2.223,1
bank_low_high,bank,low,high,205.210.31.222,2.109,0
bank_low_high,bank,low,high,92.255.85.107,4.397,0
bank_low_high,bank,low,high,85.192.56.68,2.014,0
bank_low_high,bank,low,high,103.133.105.36,2.864,0
bank_low_high,bank,low,high,218.92.0.201,8.027,0
bank_low_high,bank,low,high,218.92.0.203,7.776,0
bank_low_high,bank,low,high,85.192.56.68,2.448,0
bank_low_high,bank,low,high,218.92.0.203,7.932,0
bank_low_high,bank,low,high,92.255.85.253,1.929,0
bank_low_high,bank,low,high,218.92.0.211,8.724,0
bank_low_high,bank,low,high,218.92.0.210,9.773,0
bank_low_high,bank,low,high,218.92.0.205,9.976,0
bank_low_high,bank,low,high,218.92.0.205,9.059,0
bank_low_high,bank,low,high,85.192.56.68,2.925,0
bank_low_high,bank,low,high,218.92.0.201,8.332,0
bank_low_high,bank,low,high,85.192.56.68,2.124,0
bank_low_high,bank,low,high,218.92.0.208,16.04,0
bank_low_high,bank,low,high,46.19.143.66,7.115,0
bank_low_high,bank,low,high,159.203.13.207,0.712,0
bank_low_high,bank,low,high,45.58.159.163,9.999,0
bank_low_high,bank,low,high,82.64.186.234,1.544,2
bank_low_high,bank,low,high,116.110.68.62,3.924,0
bank_low_high,bank,low,high,141.98.10.82,1.325,0
bank_low_high,bank,low,high,103.156.90.66,74.643,0
bank_low_high,bank,low,high,85.192.56.68,4.589,0
bank_low_high,bank,low,high,92.255.85.107,1.963,0
bank_low_high,bank,low,high,85.192.56.68,1.946,0
bank_low_high,bank,low,high,45.148.10.118,1.406,1
bank_low_high,bank,low,high,45.148.10.118,1.51,1
bank_low_high,bank,low,high,45.148.10.118,1.43,1
bank_low_high,bank,low,high,103.156.90.66,288.776,0
bank_low_high,bank,low,high,85.192.56.68,2.554,0
bank_low_high,bank,low,high,92.255.85.253,1.831,0
bank_low_high,bank,low,high,79.110.62.93,10.001,0
bank_low_high,bank,low,high,85.192.56.68,1.929,0
bank_low_high,bank,low,high,85.192.56.68,3.021,0
bank_low_high,bank,low,high,170.64.163.56,3.341,1
bank_low_high,bank,low,high,170.64.163.56,3.106,1
bank_low_high,bank,low,high,170.64.163.56,3.418,1
bank_low_high,bank,low,high,170.64.163.56,2.965,1
bank_low_high,bank,low,high,103.133.105.36,12.986,0
bank_low_high,bank,low,high,92.255.85.189,3.386,0
bank_low_high,bank,low,high,85.192.56.68,2.746,0
bank_low_high,bank,low,high,92.255.85.107,1.917,0
bank_low_high,bank,low,high,134.209.239.102,8.803,1
bank_low_high,bank,low,high,134.209.239.102,3.972,1
bank_low_high,bank,low,high,134.209.239.102,20.13,0
bank_low_high,bank,low,high,134.209.239.102,2.255,0
bank_low_high,bank,low,high,85.192.56.68,2.48,0
bank_low_high,bank,low,high,134.209.239.102,0.773,0
bank_low_high,bank,low,high,134.209.239.102,1.908,1
bank_low_high,bank,low,high,134.209.239.102,1.629,1
bank_low_high,bank,low,high,103.133.105.36,13.255,0
bank_low_high,bank,low,high,198.235.24.194,2.349,0
bank_low_high,bank,low,high,134.209.239.102,1.292,1
bank_low_high,bank,low,high,134.209.239.102,1.445,1
bank_low_high,bank,low,high,92.255.85.189,3.385,0
bank_low_high,bank,low,high,134.209.239.102,1.492,1
bank_low_high,bank,low,high,85.192.56.68,2.056,0
bank_low_high,bank,low,high,134.209.239.102,1.313,1
bank_low_high,bank,low,high,46.101.157.195,0.289,0
bank_low_high,bank,low,high,134.209.239.102,1.347,1
bank_low_high,bank,low,high,134.209.239.102,0.787,0
bank_low_high,bank,low,high,103.156.90.66,128.291,0
bank_low_high,bank,low,high,92.255.85.107,2.137,0
bank_low_high,bank,low,high,92.255.85.107,2.135,0
bank_low_high,bank,low,high,182.92.202.149,2.569,0
bank_low_high,bank,low,high,139.19.117.130,9.994,0
bank_low_high,bank,low,high,134.209.239.102,0.814,0
bank_low_high,bank,low,high,164.90.215.117,1.419,1
bank_low_high,bank,low,high,45.148.10.119,1.489,1
bank_low_high,bank,low,high,85.192.56.68,2.311,0
bank_low_high,bank,low,high,134.209.239.102,0.766,0
bank_low_high,bank,low,high,164.90.215.117,1.419,1
bank_low_high,bank,low,high,164.90.215.117,1.73,1
bank_low_high,bank,low,high,164.90.215.117,1.445,1
bank_low_high,bank,low,high,164.90.215.117,1.428,1
bank_low_high,bank,low,high,134.209.239.102,0.779,0
bank_low_high,bank,low,high,164.90.215.117,1.618,1
bank_low_high,bank,low,high,164.90.215.117,1.529,1
bank_low_high,bank,low,high,164.90.215.117,1.519,1
bank_low_high,bank,low,high,164.90.215.117,1.048,0
bank_low_high,bank,low,high,134.209.239.102,0.77,0
bank_low_high,bank,low,high,164.90.215.117,1.49,1
bank_low_high,bank,low,high,164.90.215.117,1.984,1
bank_low_high,bank,low,high,134.209.239.102,0.784,0
bank_low_high,bank,low,high,164.90.215.117,1.414,1
bank_low_high,bank,low,high,164.90.215.117,1.568,1
bank_low_high,bank,low,high,164.90.215.117,1.417,1
bank_low_high,bank,low,high,164.90.215.117,1.446,1
bank_low_high,bank,low,high,164.90.215.117,1.388,1
bank_low_high,bank,low,high,164.90.215.117,1.5,1
bank_low_high,bank,low,high,164.90.215.117,1.434,1
bank_low_high,bank,low,high,92.255.85.107,1.819,0
bank_low_high,bank,low,high,170.64.211.20,2.298,0
bank_low_high,bank,low,high,164.90.215.117,1.414,1
bank_low_high,bank,low,high,164.90.215.117,1.454,1
bank_low_high,bank,low,high,45.148.10.117,1.385,1
bank_low_high,bank,low,high,45.148.10.117,1.468,1
bank_low_high,bank,low,high,164.90.215.117,1.424,1
bank_low_high,bank,low,high,164.90.215.117,1.382,1
bank_low_high,bank,low,high,164.90.215.117,1.417,1
bank_low_high,bank,low,high,45.148.10.203,2.111,0
bank_low_high,bank,low,high,139.19.117.130,9.995,0
bank_low_high,bank,low,high,195.178.110.6,2.274,0
bank_low_high,bank,low,high,139.19.117.130,9.995,0
bank_low_high,bank,low,high,170.64.239.73,3.215,1
bank_low_high,bank,low,high,170.64.239.73,3.132,1
bank_low_high,bank,low,high,139.19.117.130,9.996,0
bank_low_high,bank,low,high,164.90.215.117,1.45,1
bank_low_high,bank,low,high,164.90.215.117,1.512,1
bank_low_high,bank,low,high,164.90.215.117,1.39,1
bank_low_high,bank,low,high,140.246.229.54,3.364,3
bank_low_high,bank,low,high,220.90.247.227,2.308,3
bank_low_high,bank,low,high,220.90.247.227,2.294,3
bank_low_high,bank,low,high,220.90.247.227,2.288,3
bank_low_high,bank,low,high,201.17.133.138,1.205,0
bank_low_high,bank,low,high,139.59.120.249,90.051,0
bank_low_high,bank,low,high,164.90.215.117,1.548,1
bank_low_high,bank,low,high,164.90.215.117,1.546,1
bank_low_high,bank,low,high,164.90.215.117,1.39,1
bank_low_high,bank,low,high,218.78.32.25,3.329,3
bank_low_high,bank,low,high,164.90.215.117,1.45,1
bank_low_high,bank,low,high,164.90.215.117,0.955,0
bank_low_high,bank,low,high,164.90.215.117,1.422,1
bank_low_high,bank,low,high,164.90.215.117,0.969,0
bank_low_high,bank,low,high,164.90.215.117,1.422,1
bank_low_high,bank,low,high,164.90.215.117,1.397,1
bank_low_high,bank,low,high,92.255.85.107,1.896,0
bank_low_high,bank,low,high,164.90.215.117,1.871,1
bank_low_high,bank,low,high,164.90.215.117,1.525,1
bank_low_high,bank,low,high,195.178.110.6,1.006,0
bank_low_high,bank,low,high,164.90.215.117,1.388,1
bank_low_high,bank,low,high,114.10.47.209,2.064,0
bank_low_high,bank,low,high,164.90.215.117,1.485,1
bank_low_high,bank,low,high,164.90.215.117,1.386,1
bank_low_high,bank,low,high,164.90.215.117,1.407,1
bank_low_high,bank,low,high,164.90.215.117,1.362,1
bank_low_high,bank,low,high,164.90.215.117,1.393,1
bank_low_high,bank,low,high,164.90.215.117,1.391,1
bank_low_high,bank,low,high,45.159.250.111,1.445,0
bank_low_high,bank,low,high,164.90.215.117,2.105,1
bank_low_high,bank,low,high,164.90.215.117,2.912,1
bank_low_high,bank,low,high,220.213.89.140,2.598,3
bank_low_high,bank,low,high,220.213.89.140,2.678,3
bank_low_high,bank,low,high,164.90.215.117,1.403,1
bank_low_high,bank,low,high,164.90.215.117,1.406,1
bank_low_high,bank,low,high,189.178.62.151,0.921,0
bank_low_high,bank,low,high,189.178.62.151,0.942,0
bank_low_high,bank,low,high,164.90.215.117,1.413,1
bank_low_high,bank,low,high,164.90.215.117,1.376,1
bank_low_high,bank,low,high,218.255.103.194,1.896,0
bank_low_high,bank,low,high,218.255.103.194,2.587,3
bank_low_high,bank,low,high,198.74.58.166,0.344,0
bank_low_high,bank,low,high,198.74.58.166,0.407,0
bank_low_high,bank,low,high,137.184.133.129,0.275,0
bank_low_high,bank,low,high,210.212.47.83,2.269,0
bank_low_high,bank,low,high,196.28.242.198,3.653,0
bank_low_high,bank,low,high,125.124.103.199,4.113,3
bank_low_high,bank,low,high,91.203.177.71,1.63,3
bank_low_high,bank,low,high,124.202.244.142,2.269,0
bank_low_high,bank,low,high,194.169.175.107,10.0,0
bank_low_high,bank,low,high,191.23.120.226,1.147,0
bank_low_high,bank,low,high,191.23.120.226,1.231,0
bank_low_high,bank,low,high,161.82.233.179,97.16,0
bank_low_high,bank,low,high,161.82.233.179,2.893,3
bank_low_high,bank,low,high,161.49.89.39,2.017,0
